SKAR,AXM,El Eden International Airport,4.45278,-75.7664
SKAS,PUU,Tres de Mayo Airport,0.505228,-76.5008
SKAT,ARQ,El Troncal Airport,7.02106,-71.3889
SKBC,ELB,Las Flores Airport,9.04554,-73.9749
SKBG,BGA,Palonegro International Airport,7.1265,-73.1848
SKBM,NBB,Barranco Minas Airport,3.48333,-69.8
SKBO,BOG,El Dorado International Airport,4.70159,-74.1469
SKBQ,BAQ,Ernesto Cortissoz International Airport,10.8896,-74.7808
SKBS,BSC,Jose Celestino Mutis Airport,6.20292,-77.3947
SKBU,BUN,Gerardo Tobar Lopez Airport,3.81963,-76.9898
SKCA,CPB,Capurgana Airport,8.63333,-77.35
SKCC,CUC,Camilo Daza International Airport,7.92757,-72.5115
SKCD,COG,Mandinga Airport,5.08333,-76.7
SKCG,CTG,Rafael Nunez International Airport,10.4424,-75.513
SKCI,CCO,Carimagua Airport,4.56417,-71.3364
SKCL,CLO,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816
SKCM,CIM,Cimitarra Airport,6.367,-73.967
SKCN,RAV,Cravo Norte Airport,6.31684,-70.2107
SKCO,TCO,La Florida Airport,1.81442,-78.7492
SKCP,BHF,Bahia Cupica Airport,6.55,-77.3263
SKCR,CUO,Caruru Airport,1.0136,-71.2961
SKCU,CAQ,Juan H. White Airport,7.96847,-75.1985
SKCV,CVE,Covenas Airport,9.40092,-75.6913
SKCZ,CZU,Las Brujas Airport,9.33274,-75.2856
SKEB,EBG,El Bagre Airport (El Tomin Airport),7.59647,-74.8089
SKEH,ECR,El Charco Airport,2.44944,-78.0942
SKEJ,EJA,Yariguies Airport,7.02433,-73.8068
SKFL,FLA,Gustavo Artunduaga Paredes Airport,1.58919,-75.5644
SKGA,LGT,Las Gaviotas Airport,4.54972,-70.925
SKGI,GIR,Santiago Vila Airport,4.27624,-74.7967
SKGO,CRC,Santa Ana Airport,4.75818,-75.9557
SKGP,GPI,Guapi Airport (Juan Casiano Airport),2.57013,-77.8986
SKHA,CPL,General Navas Pardo Airport,3.717,-75.467
SKHC,HTZ,Hato Corozal Airport,6.15,-71.75
SKIB,IBE,Perales Airport,4.42161,-75.1333
SKIG,IGO,Jaime Ortiz Betancur Airport,7.68038,-76.6865
SKIM,LPE,La Primavera Airport,3.73333,-76.2167
SKIP,IPI,San Luis Airport,0.861925,-77.6718
SKJU,JUO,Jurado Airport,6.51667,-76.6
SKLC,APO,Antonio Roldan  Betancourt Airport,7.81196,-76.7164
SKLG,LQM,Caucaya Airport,-0.182278,-74.7708
SKLM,MCJ,Jorge Isaacs Airport (La Mina Airport),11.2325,-72.4901
SKLP,LPD,La Pedrera Airport,-1.32861,-69.5797
SKLT,LET,Alfredo Vasquez Cobo International Airport,-4.19355,-69.9432
SKMB,TBD,Timbiqui Airport,2.767,-77.667
SKMD,EOH,Olaya Herrera Airport,6.22055,-75.5906
SKMF,MFS,Miraflores Airport,1.35,-71.9444
SKMG,MGN,Baracoa Regional Airport,9.28474,-74.8461
SKML,MTB,Montelibano Airport,7.97174,-75.4325
SKMP,MMP,San Bernardo Airport,9.79911,-74.786
SKMR,MTR,Los Garzones Airport,8.82374,-75.8258
SKMU,MVP,Fabio Alberto Leon Bentley Airport,1.25366,-70.2339
SKMZ,MZL,La Nubia Airport (Santaguida Airport),5.0296,-75.4647
SKNA,LMC,La Macarena Airport,2.1736,-73.7862
SKNC,NCI,Antioquia Airport,8.45,-76.7833
SKNQ,NQU,Reyes Murillo Airport,5.6964,-77.2806
SKNV,NVA,Benito Salas Airport,2.95015,-75.294
SKOC,OCV,Aguas Claras Airport,8.31506,-73.3583
SKOE,ORC,Orocue Airport,4.79222,-71.3564
SKOT,OTU,Otu Airport,7.01037,-74.7155
SKPA,RON,Juan Jose Rondon,6.283,-71.083
SKPC,PCR,German Olano Airport,6.18472,-67.4932
SKPD,PDA,Obando Airport,3.85353,-67.9062
SKPE,PEI,Matecana International Airport,4.81267,-75.7395
SKPI,PTX,Contador Airport,1.85777,-76.0857
SKPL,PLT,Plato Airport,9.8,-74.7833
SKPN,NAR,Puerto Nare Airport,6.21002,-74.5906
